name,manufacturer,tdp,cores,frequency,total_die_size,gwp_embedded,gwp_use,gwp_total,pe_embedded,pe_use,pe_total,adp_embedded,adp_use,adp_total
Intel Core i5-12500,Intel,65.0,6.0,3.0,163.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.00011,0.02051
Intel Core i5-12500E,Intel,65.0,6.0,2.9,163.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.00011,0.02051
Intel Core i5-12500H,Intel,45.0,12.0,2.5,217.0,17.0,400.0,417.0,270.0,20000.0,20270.0,0.0204,8e-05,0.02048
Intel Core i5-12500T,Intel,35.0,6.0,2.0,163.0,13.0,300.0,313.0,210.0,10000.0,10210.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-12500TE,Intel,35.0,6.0,1.9,163.0,13.0,300.0,313.0,210.0,10000.0,10210.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-1250P,Intel,28.0,12.0,1.7,217.0,17.0,280.0,297.0,270.0,10000.0,10270.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-12600,Intel,65.0,6.0,3.3,163.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.00011,0.02051
Intel Core i5-12600H,Intel,45.0,12.0,2.7,217.0,17.0,400.0,417.0,270.0,20000.0,20270.0,0.0204,8e-05,0.02048
Intel Core i5-12600HE,Intel,45.0,12.0,2.5,217.0,17.0,400.0,417.0,270.0,20000.0,20270.0,0.0204,8e-05,0.02048
Intel Core i5-12600HX,Intel,55.0,12.0,2.5,215.0,17.0,500.0,517.0,270.0,20000.0,20270.0,0.0204,9e-05,0.02049
Intel Core i5-12600K,Intel,125.0,10.0,3.7,215.0,17.0,1200.0,1217.0,260.0,40000.0,40260.0,0.0204,0.00021,0.02061
Intel Core i5-12600KF,Intel,125.0,10.0,3.7,215.0,17.0,1200.0,1217.0,260.0,40000.0,40260.0,0.0204,0.00021,0.02061
Intel Core i5-12600T,Intel,35.0,6.0,2.1,163.0,13.0,300.0,313.0,210.0,10000.0,10210.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-13400,Intel,65.0,10.0,2.5,257.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Core i5-13400E,Intel,65.0,10.0,2.4,257.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Core i5-13400F,Intel,65.0,10.0,2.5,257.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Core i5-13400T,Intel,35.0,10.0,1.3,257.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-13450HX,Intel,55.0,10.0,2.4,257.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,9e-05,0.02049
Intel Core i5-13490F,Intel,65.0,10.0,2.5,257.0,17.0,600.0,617.0,260.0,20000.0,20260.0,0.0204,0.00011,0.02051
Intel Core i5-13500,Intel,65.0,14.0,2.5,257.0,14.4,600.0,614.4,227.0,20000.0,20227.0,0.0204,0.00011,0.02051
Intel Core i5-13500E,Intel,65.0,14.0,2.4,257.0,14.4,600.0,614.4,227.0,20000.0,20227.0,0.0204,0.00011,0.02051
Intel Core i5-13500HX,Intel,55.0,14.0,2.5,257.0,14.4,500.0,514.4,227.0,20000.0,20227.0,0.0204,9e-05,0.02049
Intel Core i5-13500T,Intel,35.0,14.0,1.6,257.0,14.4,300.0,314.4,227.0,10000.0,10227.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-13500TE,Intel,35.0,14.0,1.3,257.0,14.4,300.0,314.4,227.0,10000.0,10227.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-13600,Intel,65.0,14.0,2.7,257.0,14.4,600.0,614.4,227.0,20000.0,20227.0,0.0204,0.00011,0.02051
Intel Core i5-13600HX,Intel,55.0,14.0,2.6,257.0,14.4,500.0,514.4,227.0,20000.0,20227.0,0.0204,9e-05,0.02049
Intel Core i5-13600K,Intel,125.0,14.0,3.5,257.0,14.4,1200.0,1214.4,227.0,40000.0,40227.0,0.0204,0.00021,0.02061
Intel Core i5-13600KF,Intel,125.0,14.0,3.5,257.0,14.4,1200.0,1214.4,227.0,40000.0,40227.0,0.0204,0.00021,0.02061
Intel Core i5-13600T,Intel,35.0,14.0,1.8,257.0,14.4,300.0,314.4,227.0,10000.0,10227.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-2310,Intel,95.0,4.0,2.9,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i5-2320,Intel,95.0,4.0,3.0,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i5-2380P,Intel,95.0,4.0,3.1,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i5-2405S,Intel,65.0,4.0,2.5,216.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-2415M,Intel,35.0,2.0,2.3,149.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-2430M,Intel,35.0,2.0,2.4,149.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-2435M,Intel,35.0,2.0,2.4,149.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-2450M,Intel,35.0,2.0,2.5,149.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-2450P,Intel,95.0,4.0,3.2,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i5-2467M,Intel,17.0,2.0,1.6,149.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i5-2550K,Intel,95.0,4.0,3.4,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i5-2557M,Intel,17.0,2.0,1.7,149.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i5-3210M,Intel,35.0,2.0,2.5,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3230M,Intel,35.0,2.0,2.6,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3317U,Intel,17.0,2.0,1.7,118.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i5-3320M,Intel,35.0,2.0,2.6,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3330,Intel,77.0,4.0,3.0,133.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Core i5-3330S,Intel,77.0,4.0,2.7,133.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Core i5-3335S,Intel,65.0,4.0,2.7,160.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-3337U,Intel,17.0,2.0,1.8,118.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i5-3339Y,Intel,13.0,2.0,1.5,160.0,17.0,130.0,147.0,260.0,4000.0,4260.0,0.0204,2.2e-05,0.020422000000000003
Intel Core i5-3340M,Intel,35.0,2.0,2.7,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3350P,Intel,69.0,4.0,3.1,133.0,12.7,700.0,712.7,200.0,20000.0,20200.0,0.0204,0.00012,0.02052
Intel Core i5-3360M,Intel,35.0,2.0,2.8,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3365M,Intel,35.0,2.0,2.8,160.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3380M,Intel,35.0,2.0,2.9,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3427U,Intel,17.0,2.0,1.8,118.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i5-3437U,Intel,17.0,2.0,1.9,118.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i5-3439Y,Intel,13.0,2.0,1.5,160.0,17.0,130.0,147.0,260.0,4000.0,4260.0,0.0204,2.2e-05,0.020422000000000003
Intel Core i5-3470,Intel,77.0,4.0,3.2,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Core i5-3470S,Intel,65.0,4.0,2.9,133.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-3470T,Intel,35.0,2.0,2.9,558.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-3475S,Intel,65.0,4.0,2.9,160.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-3570,Intel,77.0,4.0,3.4,160.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00013,0.020530000000000003
Intel Core i5-3570S,Intel,65.0,4.0,3.1,133.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-3610ME,Intel,35.0,2.0,2.7,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-4200U,Intel,15.0,2.0,1.6,118.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-4200Y,Intel,12.0,2.0,1.4,118.0,17.0,120.0,137.0,260.0,4000.0,4260.0,0.0204,2e-05,0.02042
Intel Core i5-4210U,Intel,15.0,2.0,1.7,118.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-4250U,Intel,15.0,2.0,1.3,118.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-4258U,Intel,28.0,2.0,2.4,118.0,17.0,280.0,297.0,260.0,10000.0,10260.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-4288U,Intel,28.0,2.0,2.6,118.0,17.0,280.0,297.0,260.0,10000.0,10260.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-4300M,Intel,37.0,2.0,2.6,118.0,17.0,400.0,417.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-430M,Intel,35.0,2.0,2.267,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-4330M,Intel,37.0,2.0,2.8,118.0,17.0,400.0,417.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-4350U,Intel,15.0,2.0,1.4,118.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-4430,Intel,84.0,4.0,3.0,177.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-4430S,Intel,65.0,4.0,2.7,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-4440,Intel,84.0,4.0,3.1,177.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-4440S,Intel,65.0,4.0,2.8,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-450M,Intel,35.0,2.0,2.4,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-4570,Intel,84.0,4.0,3.2,177.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-4570R,Intel,65.0,4.0,2.7,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-4570S,Intel,65.0,4.0,2.9,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-4570T,Intel,35.0,2.0,2.9,177.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-4570TE,Intel,35.0,2.0,2.7,177.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-4590,Intel,84.0,4.0,3.3,177.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-4590S,Intel,65.0,4.0,2.9,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-460M,Intel,35.0,2.0,2.534,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-4670,Intel,84.0,4.0,3.4,177.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-4670K,Intel,84.0,4.0,3.4,177.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-4670R,Intel,65.0,4.0,3.0,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-4670S,Intel,65.0,4.0,3.1,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-4670T,Intel,45.0,4.0,2.3,177.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i5-4690,Intel,84.0,4.0,3.4,177.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-4690K,Intel,88.0,4.0,3.5,177.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00015,0.020550000000000002
Intel Core i5-480M,Intel,35.0,2.0,2.667,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-5200U,Intel,15.0,2.0,2.2,82.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-5250U,Intel,15.0,2.0,1.6,133.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-5257U,Intel,28.0,2.0,2.7,133.0,17.0,280.0,297.0,260.0,10000.0,10260.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-5287U,Intel,28.0,2.0,2.9,133.0,17.0,280.0,297.0,260.0,10000.0,10260.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-5300U,Intel,15.0,2.0,2.3,82.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-5350H,Intel,47.0,2.0,3.1,182.0,17.0,500.0,517.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
Intel Core i5-5350U,Intel,15.0,2.0,1.8,133.0,17.0,150.0,167.0,260.0,10000.0,10260.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-540M,Intel,35.0,2.0,2.533,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-5575R,Intel,65.0,4.0,2.8,182.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-560M,Intel,35.0,2.0,2.667,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-5675C,Intel,65.0,4.0,3.1,182.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-5675R,Intel,65.0,4.0,3.1,182.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-580M,Intel,35.0,2.0,2.667,81.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
Intel Core i5-6400,Intel,65.0,4.0,2.7,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-650,Intel,73.0,2.0,3.2,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Core i5-6500,Intel,65.0,4.0,3.2,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-655K,Intel,73.0,2.0,3.2,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Core i5-660,Intel,73.0,2.0,3.333,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Core i5-6600,Intel,65.0,4.0,3.3,177.0,12.7,600.0,612.7,200.0,20000.0,20200.0,0.0204,0.00011,0.02051
Intel Core i5-661,Intel,87.0,2.0,3.333,81.0,17.0,900.0,917.0,260.0,30000.0,30260.0,0.0204,0.00015,0.020550000000000002
Intel Core i5-670,Intel,73.0,2.0,3.466,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Core i5-680,Intel,73.0,2.0,3.6,81.0,17.0,700.0,717.0,260.0,20000.0,20260.0,0.0204,0.00012,0.02052
Intel Core i5-7300HQ,Intel,45.0,4.0,2.5,126.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i5-7440HQ,Intel,45.0,4.0,2.8,126.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i5-750,Intel,95.0,4.0,2.666,296.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i5-750s,Intel,82.0,4.0,2.4,296.0,12.7,800.0,812.7,200.0,30000.0,30200.0,0.0204,0.00014,0.020540000000000003
Intel Core i5-760,Intel,95.0,4.0,2.8,296.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i5-8250U,Intel,15.0,4.0,1.6,123.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-8259U,Intel,28.0,4.0,2.3,123.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-8265U,Intel,28.0,4.0,1.6,123.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-8269U,Intel,28.0,4.0,2.6,123.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i5-8300H,Intel,45.0,4.0,2.3,126.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i5-8350U,Intel,15.0,4.0,1.7,123.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i5-8400H,Intel,45.0,4.0,2.5,126.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i5-8500B,Intel,65.0,6.0,3.0,154.0,13.0,600.0,613.0,210.0,20000.0,20210.0,0.0204,0.00011,0.02051
Intel Core i7-1060G7,Intel,9.0,4.0,1.0,123.0,12.7,90.0,102.7,200.0,3000.0,3200.0,0.0204,1.5e-05,0.020415000000000003
Intel Core i7-1065G7,Intel,15.0,4.0,1.3,123.0,12.7,150.0,162.7,200.0,10000.0,10200.0,0.0204,2.5e-05,0.020425000000000002
Intel Core i7-1068NG7,Intel,28.0,4.0,2.3,123.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-10875H,Intel,45.0,8.0,2.3,885.0,16.0,400.0,416.0,240.0,20000.0,20240.0,0.0204,8e-05,0.02048
Intel Core i7-11370H,Intel,28.0,4.0,3.0,146.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-11375H,Intel,28.0,4.0,3.0,146.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-11390H,Intel,28.0,4.0,2.9,146.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-11600H,Intel,35.0,6.0,2.5,190.0,13.0,300.0,313.0,210.0,10000.0,10210.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-11700,Intel,65.0,8.0,2.5,276.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
Intel Core i7-11700F,Intel,65.0,8.0,2.5,276.0,16.0,600.0,616.0,240.0,20000.0,20240.0,0.0204,0.00011,0.02051
Intel Core i7-11700KF,Intel,125.0,8.0,3.6,276.0,16.0,1200.0,1216.0,240.0,40000.0,40240.0,0.0204,0.00021,0.02061
Intel Core i7-11700T,Intel,35.0,8.0,1.4,276.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-11800H,Intel,35.0,8.0,1.9,190.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-11850H,Intel,35.0,8.0,2.1,190.0,16.0,300.0,316.0,240.0,10000.0,10240.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-1195G7,Intel,28.0,4.0,2.9,146.0,12.7,280.0,292.7,200.0,10000.0,10200.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-1260P,Intel,28.0,12.0,2.1,217.0,17.0,280.0,297.0,270.0,10000.0,10270.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-12650H,Intel,45.0,10.0,2.3,217.0,17.0,400.0,417.0,260.0,20000.0,20260.0,0.0204,8e-05,0.02048
Intel Core i7-12650HX,Intel,55.0,14.0,2.0,215.0,14.4,500.0,514.4,227.0,20000.0,20227.0,0.0204,9e-05,0.02049
Intel Core i7-12700,Intel,65.0,12.0,2.1,215.0,17.0,600.0,617.0,270.0,20000.0,20270.0,0.0204,0.00011,0.02051
Intel Core i7-12700E,Intel,65.0,12.0,2.1,215.0,17.0,600.0,617.0,270.0,20000.0,20270.0,0.0204,0.00011,0.02051
Intel Core i7-12700F,Intel,65.0,12.0,2.1,215.0,17.0,600.0,617.0,270.0,20000.0,20270.0,0.0204,0.00011,0.02051
Intel Core i7-12700H,Intel,45.0,14.0,2.3,217.0,14.4,400.0,414.4,227.0,20000.0,20227.0,0.0204,8e-05,0.02048
Intel Core i7-12700K,Intel,125.0,12.0,3.6,215.0,17.0,1200.0,1217.0,270.0,40000.0,40270.0,0.0204,0.00021,0.02061
Intel Core i7-12700KF,Intel,125.0,12.0,3.6,215.0,17.0,1200.0,1217.0,270.0,40000.0,40270.0,0.0204,0.00021,0.02061
Intel Core i7-12700T,Intel,35.0,12.0,1.4,215.0,17.0,300.0,317.0,270.0,10000.0,10270.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-12700TE,Intel,35.0,12.0,1.4,215.0,17.0,300.0,317.0,270.0,10000.0,10270.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-1270P,Intel,28.0,12.0,2.2,217.0,17.0,280.0,297.0,270.0,10000.0,10270.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-12800H,Intel,45.0,14.0,2.4,217.0,14.4,400.0,414.4,227.0,20000.0,20227.0,0.0204,8e-05,0.02048
Intel Core i7-12800HE,Intel,45.0,14.0,2.4,217.0,14.4,400.0,414.4,227.0,20000.0,20227.0,0.0204,8e-05,0.02048
Intel Core i7-12800HX,Intel,55.0,16.0,2.0,215.0,21.0,500.0,521.0,320.0,20000.0,20320.0,0.0204,9e-05,0.02049
Intel Core i7-1280P,Intel,28.0,14.0,1.8,217.0,14.4,280.0,294.4,227.0,10000.0,10227.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-12850HX,Intel,55.0,16.0,2.1,215.0,21.0,500.0,521.0,320.0,20000.0,20320.0,0.0204,9e-05,0.02049
Intel Core i7-13650HX,Intel,55.0,14.0,2.6,257.0,14.4,500.0,514.4,227.0,20000.0,20227.0,0.0204,9e-05,0.02049
Intel Core i7-13700,Intel,65.0,16.0,2.1,257.0,21.0,600.0,621.0,320.0,20000.0,20320.0,0.0204,0.00011,0.02051
Intel Core i7-13700E,Intel,65.0,16.0,1.9,257.0,21.0,600.0,621.0,320.0,20000.0,20320.0,0.0204,0.00011,0.02051
Intel Core i7-13700F,Intel,65.0,16.0,2.1,257.0,21.0,600.0,621.0,320.0,20000.0,20320.0,0.0204,0.00011,0.02051
Intel Core i7-13700HX,Intel,55.0,16.0,2.1,257.0,21.0,500.0,521.0,320.0,20000.0,20320.0,0.0204,9e-05,0.02049
Intel Core i7-13700K,Intel,125.0,16.0,3.4,257.0,21.0,1200.0,1221.0,320.0,40000.0,40320.0,0.0204,0.00021,0.02061
Intel Core i7-13700KF,Intel,125.0,16.0,3.4,257.0,21.0,1200.0,1221.0,320.0,40000.0,40320.0,0.0204,0.00021,0.02061
Intel Core i7-13700T,Intel,35.0,16.0,1.4,257.0,21.0,300.0,321.0,320.0,10000.0,10320.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-13700TE,Intel,35.0,16.0,1.1,257.0,21.0,300.0,321.0,320.0,10000.0,10320.0,0.0204,6e-05,0.020460000000000002
Intel Core i7-13705H,Intel,45.0,14.0,2.4,257.0,14.4,400.0,414.4,227.0,20000.0,20227.0,0.0204,8e-05,0.02048
Intel Core i7-1370P,Intel,28.0,14.0,1.9,217.0,14.4,280.0,294.4,227.0,10000.0,10227.0,0.0204,5e-05,0.020450000000000003
Intel Core i7-13790F,Intel,65.0,16.0,2.1,257.0,21.0,600.0,621.0,320.0,20000.0,20320.0,0.0204,0.00011,0.02051
Intel Core i7-13800H,Intel,45.0,14.0,2.5,257.0,14.4,400.0,414.4,227.0,20000.0,20227.0,0.0204,8e-05,0.02048
Intel Core i7-2670QM,Intel,45.0,4.0,2.2,216.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i7-2675QM,Intel,45.0,4.0,2.2,216.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i7-2700K,Intel,95.0,4.0,3.5,216.0,12.7,900.0,912.7,200.0,30000.0,30200.0,0.0204,0.00016,0.020560000000000002
Intel Core i7-2760QM,Intel,45.0,4.0,2.4,216.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i7-2860QM,Intel,45.0,4.0,2.5,216.0,12.7,400.0,412.7,200.0,20000.0,20200.0,0.0204,8e-05,0.02048
Intel Core i7-2960XM,Intel,55.0,4.0,2.7,216.0,12.7,500.0,512.7,200.0,20000.0,20200.0,0.0204,9e-05,0.02049
Intel Core i7-3517U,Intel,17.0,2.0,1.9,118.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i7-3517UE,Intel,17.0,2.0,1.7,118.0,17.0,170.0,187.0,260.0,10000.0,10260.0,0.0204,3e-05,0.02043
Intel Core i7-3520M,Intel,35.0,2.0,2.9,118.0,17.0,300.0,317.0,260.0,10000.0,10260.0,0.0204,6e-05,0.020460000000000002
